snapshot_date,model_family,body,model_year,asking_price_usd,mileage_miles,currency,location,seller_type,listing_title,listing_url,source,vin_or_stock,exterior_color,interior_color,notes
2026-09-15,SV,coupe,2017,997190,14314,USD,"Superveloce Exclusive Automotive Group Ashburn, VA, USA",dealer,2017 Lamborghini Aventador LP750-4 Superveloce,https://www.cars.com/vehicledetail/266d4835-0f4c-4ef6-ab0a-40c6343e0035/,Cars.com,ZHWCF3ZD8HLA06197,blue,Nero Cosmus (Black),Cars.com search results; exact miles from Cars.com JSON: 14314; seller:Exclusive Automotive Group; stock:Used; exterior color: blue; also listed on CarGurus @ $998185
2026-09-15,SV,coupe,2016,1048970,998,USD,"Murrieta, California, USA",dealer,2016 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2016-lamborghini-aventador-lp750-4-sv-zhwuf3zd9gla-pPxqbop/,Classic.com,,,,Classic.com asterisk asking; exact miles displayed: 998 mi; seller:West Coast Exotic Cars
2026-09-15,SV,coupe,2016,1049055,1001,USD,"Superveloce West Coast Exotic Cars Murrieta, CA, USA",dealer,2016 Lamborghini Aventador LP750-4 Superveloce,https://www.cars.com/vehicledetail/d5ca189f-b43f-48de-9940-53696aae5786/,Cars.com,ZHWUF3ZD9GLA04350,Giallo Orion Pearl,Black,Cars.com search results; exact miles from Cars.com JSON: 1001; seller:West Coast Exotic Cars; stock:Used
2026-09-15,SV,coupe,2016,1050700,,USD,"Rock Hill, South Carolina, USA",dealer,2016 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2016-lamborghini-aventador-lp750-4-sv-zhwut3zd1gla-pgwDLop/,Classic.com,,,,Classic.com asterisk asking; 12k mi displayed; mileage blank (rounded Nk mi); seller:Chicago Motor Cars
2026-09-15,SV,spider,2016,799996,,USD,"Charlotte, North Carolina, USA",dealer,2016 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2016-lamborghini-aventador-lp750-4-sv-zhwut3zd0gla-4rLZ6NW/,Classic.com,,,,Classic.com asterisk asking; 32k mi displayed; mileage blank (rounded Nk mi); seller:McLaren Charlotte
2026-09-15,SV,spider,2017,800353,22760,USD,"Joliet, IL",dealer,2017 Lamborghini Aventador,https://www.cargurus.com/details/458048556,CarGurus,ZHWUT3ZD1HLA05437,Bianco Isis,Nero Ade,Stock # 10841; trim: LP 750-4 SV; exterior color: Bianco Isis; interior color: Nero Ade
2026-09-15,SV,spider,2016,803076,32607,USD,"Superveloce McLaren Charlotte Charlotte, NC, USA",dealer,2016 Lamborghini Aventador LP750-4 Superveloce,https://www.cars.com/vehicledetail/2ddcac72-e8fd-484e-8213-814b8cfef06d/,Cars.com,ZHWUT3ZD0GLA05119,white,Black,Cars.com search results; exact miles from Cars.com JSON: 32607; seller:McLaren Charlotte; stock:Used; exterior color: white
2026-09-15,SV,spider,2016,1000075,19396,USD,"Rancho Mirage, CA, USA",dealer,2016 Lamborghini Aventador LP750-4 Superveloce,https://www.cars.com/vehicledetail/d71a627a-0c43-4e05-bd59-e95ae92c53b2/,Cars.com,ZHWUT3ZDXGLA05256,,,Cars.com search results; exact miles from Cars.com JSON: 19396; seller:Desert European Motorcars; stock:Used
2026-09-15,SV,spider,2016,1050700,12621,USD,"Rock Hill, SC, USA",dealer,2016 Lamborghini Aventador LP750-4 Superveloce,https://www.cars.com/vehicledetail/3dc5d353-5273-414b-9014-3ed08775cd0b/,Cars.com,ZHWUT3ZD1GLA04903,yellow,,Cars.com search results; exact miles from Cars.com JSON: 12621; seller:Chicago Motor Cars South Carolina; stock:Used; exterior color: yellow
2026-09-15,SV,spider,2016,1099989,8376,USD,"Johnson Creek, WI, USA",dealer,2016 Lamborghini Aventador LP750-4 Superveloce,https://www.cars.com/vehicledetail/8d447395-7d11-4171-89b4-c5db29735211/,Cars.com,ZHWUT3ZD2GLA04795,Giallo Horus,Nero Cosmus,Cars.com search results; exact miles from Cars.com JSON: 8376; seller:Kearns Motor Car Co.; stock:Used; also listed on CarGurus @ $1100478
