snapshot_or_event_date,status,make,model_family,body,model_year,asking_price_usd,sold_price_usd,mileage_miles,location,listing_title,listing_url,source,vin_or_stock,notes
2026-06-24,last_ask,McLaren,765LT,coupe,2021,519000,,,"Costa Mesa, California, USA",2021 McLaren 765LT,https://www.classic.com/veh/2021-mclaren-765lt-sbm14rca2mw765710-4rO5mln/,Classic.com,SBM14RCA2MW765710,12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,last_ask,McLaren,Artura,coupe,2025,259995,,,"Newtown Township, Pennsylvania, USA",2025 McLaren Artura,https://www.classic.com/veh/2025-mclaren-artura-sbm16beaxsw003270-4D3aE8p/,Classic.com,SBM16BEAXSW003270,Artura; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,last_ask,McLaren,Artura,spider,2025,264995,,747,"Newtown Township, Pennsylvania, USA",2025 McLaren Artura Spider,https://www.classic.com/veh/2025-mclaren-artura-performance-spider-sbm16bea2sw-WRdavJ4/,Classic.com,,Artura Spider; exact miles displayed: 747 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,last_ask,McLaren,Artura,coupe,2023,179900,,,"Newtown Township, Pennsylvania, USA",2023 McLaren Artura Coupe,https://www.classic.com/veh/2023-mclaren-artura-sbm16aea0pw001755-WR1bGen/,Classic.com,SBM16AEA0PW001755,Artura; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,last_ask,McLaren,Artura,coupe,2023,199990,,,"Newtown Township, Pennsylvania, USA",2023 McLaren Artura,https://www.classic.com/veh/2023-mclaren-artura-sbm16aea2pw000400-4rvlzE4/,Classic.com,SBM16AEA2PW000400,Artura; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,off_market,Lamborghini,Aventador_SV,coupe,2016,,,,"West Chicago, Illinois, USA",2016 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2016-lamborghini-aventador-lp750-4-sv-zhwuf3zd1gla-nOwDVon/,Classic.com,,Aventador LP750-4 SV; 8k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-06-24,last_ask,Ferrari,F8,spider,2023,579990,,,"Carrollton, Texas, USA",2023 Ferrari F8 Spider,https://www.classic.com/veh/2023-ferrari-f8-spider-zff93lma0p0296815-4yoE1yW/,Classic.com,ZFF93LMA0P0296815,F8 Spider; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,sold,Ford,GT,coupe,2006,,793500,,"Diboll, Texas, USA",2006 Ford GT Heritage Edition,https://www.classic.com/veh/2006-ford-gt-heritage-edition-1fafp90sx6y402006-n308dBW/,Classic.com,1FAFP90SX6Y402006,Ford GT Gen1; 4k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-06-24,last_ask,Lamborghini,Gallardo,spider,2008,126900,,,"Cleveland, Ohio, USA",2008 Lamborghini Gallardo Spyder,https://www.classic.com/veh/2008-lamborghini-gallardo-spyder-zhwgu22t38la06028-WLBXll4/,Classic.com,ZHWGU22T38LA06028,Gallardo Spyder; 9k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,last_ask,Lamborghini,Huracan_STO,coupe,2023,439999,,,"Scottsdale, Arizona, USA",2023 Lamborghini Huracan STO,https://www.classic.com/veh/2023-lamborghini-huracan-sto-zhwua6zx1pla25185-p0roVon/,Classic.com,ZHWUA6ZX1PLA25185,Huracán STO; 11k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,last_ask,Ferrari,SF90,spider,2023,609063,,,"Village of Spring Valley, New York, USA",2023 Ferrari SF90 Spider,https://www.classic.com/veh/2023-ferrari-sf90-spider-zff96nma4p0295847-WvvzN5W/,Classic.com,ZFF96NMA4P0295847,SF90 Spider; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-24,last_ask,Ferrari,SF90,spider,2023,619999,,176,"DuPage County, Illinois, USA",2023 Ferrari SF90 Spider,https://www.classic.com/veh/2023-ferrari-sf90-spider-zff96nma7p0297642-4a9vbd4/,Classic.com,ZFF96NMA7P0297642,SF90 Spider; exact miles displayed: 176 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-23,sold,Ferrari,296,coupe,2022,,275000,,"Las Vegas, Nevada, USA",2022 Ferrari 296 GTB,https://www.classic.com/veh/2022-ferrari-296-gtb-zff99sla0n0287636-n1edXGn/,Classic.com,ZFF99SLA0N0287636,296 GTB; 6k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-06-23,last_ask,Ferrari,296,spider,2024,374900,,,"Addison, Texas, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01sma2r0309785-n37klRn/,Classic.com,ZFF01SMA2R0309785,296 GTS; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-23,last_ask,Ferrari,296,coupe,2024,319999,,,"Costa Mesa, California, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla4r0307652-W9Bolkp/,Classic.com,ZFF99SLA4R0307652,296 GTB; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-23,last_ask,Ferrari,488,spider,2017,399995,,,"Zionsville, Indiana, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama6h0228609-4rv0Q94/,Classic.com,ZFF80AMA6H0228609,4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-23,last_ask,McLaren,600LT,spider,2020,249995,,,"Newtown Township, Pennsylvania, USA",2020 McLaren 600LT Spider,https://www.classic.com/veh/2020-mclaren-600lt-spider-sbm13saaxlw007805-n1yjQxn/,Classic.com,SBM13SAAXLW007805,15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-23,last_ask,Ferrari,F8,spider,2022,449999,,,"New York, New York, USA",2022 Ferrari F8 Spider,https://www.classic.com/veh/2022-ferrari-f8-spider-zff93lma7n0280866-nXgy6b4/,Classic.com,ZFF93LMA7N0280866,F8 Spider; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-23,last_ask,Lamborghini,Huracan_Performante,coupe,2018,379999,,,"Costa Mesa, California, USA",2018 Lamborghini Huracan LP640-4 Performante,https://www.classic.com/veh/2018-lamborghini-huracan-lp640-4-performante-zhwud-Wv1Kvrn/,Classic.com,,Huracán Performante; 6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-23,last_ask,Ferrari,SF90,spider,2022,519990,,,"Carrollton, Texas, USA",2022 Ferrari SF90 Spider,https://www.classic.com/veh/2022-ferrari-sf90-spider-zff96nma3n0269768-4VAYj2p/,Classic.com,ZFF96NMA3N0269768,SF90 Spider; 9k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-22,sold,Ferrari,458,spider,2014,,342000,,"Bradenton, Florida, USA",2014 Ferrari 458 Spider,https://www.classic.com/veh/2014-ferrari-458-spider-zff68nha7e0202436-Wj3R67p/,Classic.com,ZFF68NHA7E0202436,458 Spider; 28k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-06-22,off_market,Ferrari,488,coupe,2019,,,,"West Chicago, Illinois, USA",2019 Ferrari 488 GTB,https://www.classic.com/veh/2019-ferrari-488-gtb-zff79ala2k0245448-n2bkjBn/,Classic.com,ZFF79ALA2K0245448,11k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card; asking_price blank (not shown on card)
2026-06-22,last_ask,McLaren,765LT,coupe,2021,569999,,,"Costa Mesa, California, USA",2021 McLaren 765LT Coupe,https://www.classic.com/veh/2021-mclaren-765lt-coupe-sbm14rca3mw765084-nKyoRxp/,Classic.com,SBM14RCA3MW765084,4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-22,sold,Lamborghini,Murcielago,coupe,2008,,501000,,"Scottsdale, Arizona, USA",2008 Lamborghini Murciélago LP640-4,https://www.classic.com/veh/2008-lamborghini-murcielago-lp640-4-zhwbu37sx8la02-p6lMxVn/,Classic.com,,Murcielago; 19k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-06-22,last_ask,Lamborghini,Revuelto,coupe,2024,669998,,,"Fort Lauderdale, Florida, USA",2024 Lamborghini Revuelto,https://www.classic.com/veh/2024-lamborghini-revuelto-zhwuc1zm9rla01464-4oGqdO4/,Classic.com,ZHWUC1ZM9RLA01464,Revuelto; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-21,off_market,Ferrari,296,spider,2025,,,583,"Naples, Florida, USA",2025 Ferrari 296 GTS Tailor Made,https://www.classic.com/veh/2025-ferrari-296-gts-tailor-made-zff01sma2s0320517-WRdOlG4/,Classic.com,ZFF01SMA2S0320517,296 GTS; exact miles displayed: 583 mi; price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-06-21,last_ask,Ferrari,458,coupe,2011,354725,,,"Village of Spring Valley, New York, USA",2011 Ferrari 458 Italia,https://www.classic.com/veh/2011-ferrari-458-italia-zff67nfa0b0177154-W9QmyGW/,Classic.com,ZFF67NFA0B0177154,458 Italia/coupe; 14k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-21,last_ask,Ferrari,488,coupe,2018,319900,,,"Norwood, Massachusetts, USA",2018 Ferrari 488 GTB Coupe,https://www.classic.com/veh/2018-ferrari-488-gtb-coupe-zff79alaxj0231425-p0rKdxn/,Classic.com,ZFF79ALAXJ0231425,7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-21,last_ask,Lamborghini,Aventador_SV,coupe,2016,739900,,,"Miami-Dade County, Florida, USA",2016 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2016-lamborghini-aventador-lp750-4-sv-zhwuf3zd9gla-pzPGb3n/,Classic.com,,Aventador LP750-4 SV; 10k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-21,last_ask,Ferrari,F8,spider,2023,499900,,,"Norwood, Massachusetts, USA",2023 Ferrari F8 Spider,https://www.classic.com/veh/2023-ferrari-f8-spider-zff93lma8p0292379-p0eGO34/,Classic.com,ZFF93LMA8P0292379,F8 Spider; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-21,last_ask,Ferrari,F8,spider,2022,529845,,,"Carrollton, Texas, USA",2022 Ferrari F8 Spider,https://www.classic.com/veh/2022-ferrari-f8-spider-zff93lma4n0273728-4ZGEa0n/,Classic.com,ZFF93LMA4N0273728,F8 Spider; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-21,last_ask,Ford,GT,coupe,2005,609999,,,"Costa Mesa, California, USA",2005 Ford GT,https://www.classic.com/veh/2005-ford-gt-1fafp90s15y400868-Wq8J5Jn/,Classic.com,1FAFP90S15Y400868,Ford GT Gen1; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-21,last_ask,Lamborghini,Huracan_STO,coupe,2022,375950,,,"Las Vegas, Nevada, USA",2022 Lamborghini Huracan STO,https://www.classic.com/veh/2022-lamborghini-huracan-sto-zhwua6zx5nla19418-nlKyzQ4/,Classic.com,ZHWUA6ZX5NLA19418,Huracán STO; 21k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-21,last_ask,Lamborghini,Revuelto,coupe,2025,801935,,65,"Chicago, Illinois, USA",2025 Lamborghini Revuelto Coupe,https://www.classic.com/veh/2025-lamborghini-revuelto-coupe-zhwuc1zm1sla02873-4AvoLzn/,Classic.com,ZHWUC1ZM1SLA02873,Revuelto; exact miles displayed: 65 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,296,coupe,2022,289995,,,"Charlotte, North Carolina, USA",2022 Ferrari 296 GTB,https://www.classic.com/veh/2022-ferrari-296-gtb-zff99sla7n0285771-4a97264/,Classic.com,ZFF99SLA7N0285771,296 GTB; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,296,coupe,2022,319990,,,"Vero Beach, Florida, USA",2022 Ferrari 296 GTB Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-296-gtb-assetto-fiorano-zff99sla0n028-WkwejOW/,Classic.com,,296 GTB; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,296,coupe,2025,355000,,878,"Fort Lauderdale, Florida, USA",2025 Ferrari 296 GTB,https://www.classic.com/veh/2025-ferrari-296-gtb-zff99sla6s0315595-WbQqBwn/,Classic.com,ZFF99SLA6S0315595,296 GTB; exact miles displayed: 878 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,488,coupe,2019,299999,,,"DuPage County, Illinois, USA",2019 Ferrari 488 GTB,https://www.classic.com/veh/2019-ferrari-488-gtb-zff79ala7k0246272-WNoqE6p/,Classic.com,ZFF79ALA7K0246272,6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,488,spider,2017,279950,,,"Roswell, Georgia, USA",2017 Ferrari 488 Spider Convertible,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama9h0227373-4rvVRY4/,Classic.com,ZFF80AMA9H0227373,19k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,488,spider,2019,440777,,,"Carrollton, Texas, USA",2019 Ferrari 488 Spider,https://www.classic.com/veh/2019-ferrari-488-spider-zff80amaxk0237983-n30R5EW/,Classic.com,ZFF80AMAXK0237983,5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,McLaren,600LT,spider,2020,250000,,,"Boca Raton, Florida, USA",2020 McLaren 600LT Spider,https://www.classic.com/veh/2020-mclaren-600lt-spider-sbm13saa4lw008271-nBvK59n/,Classic.com,SBM13SAA4LW008271,15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,McLaren,765LT,spider,2022,660212,,,"West Chicago, Illinois, USA",2022 McLaren 765LT Spider,https://www.classic.com/veh/2022-mclaren-765lt-spider-sbm14sca1nw765710-nQGw0wp/,Classic.com,SBM14SCA1NW765710,7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,F8,coupe,2022,389000,,,"Thousand Oaks, California, USA",2022 Ferrari F8 Tributo,https://www.classic.com/veh/2022-ferrari-f8-tributo-zff92lla8n0279309-WYDAO1n/,Classic.com,ZFF92LLA8N0279309,F8 Tributo/coupe; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,F8,coupe,2020,339790,,,"Tampa, Florida, USA",2020 Ferrari F8 Tributo,https://www.classic.com/veh/2020-ferrari-f8-tributo-zff92lla8l0256979-4DG03op/,Classic.com,ZFF92LLA8L0256979,F8 Tributo/coupe; 12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,sold,Lamborghini,Gallardo,spider,2008,,261000,,"Amity Township, Pennsylvania, USA",2008 Lamborghini Gallardo Spyder,https://www.classic.com/veh/2008-lamborghini-gallardo-spyder-zhwgu22n38la06709-nwOErVn/,Classic.com,ZHWGU22N38LA06709,Gallardo Spyder; 9k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-06-20,last_ask,Lamborghini,Huracan_STO,coupe,2023,449998,,,"Fort Lauderdale, Florida, USA",2023 Lamborghini Huracan STO,https://www.classic.com/veh/2023-lamborghini-huracan-sto-zhwua6zx4pla22250-WY252Rp/,Classic.com,ZHWUA6ZX4PLA22250,Huracán STO; 8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Lamborghini,Revuelto,coupe,2025,899998,,,"Fort Lauderdale, Florida, USA",2025 Lamborghini Revuelto,https://www.classic.com/veh/2025-lamborghini-revuelto-zhwuc1zm5sla03069-WqaDjJW/,Classic.com,ZHWUC1ZM5SLA03069,Revuelto; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Lamborghini,Revuelto,coupe,2024,699900,,621,"Pompano Beach, Florida, USA",2024 Lamborghini Revuelto,https://www.classic.com/veh/2024-lamborghini-revuelto-zhwuc1zmxrla01313-n305kMW/,Classic.com,ZHWUC1ZMXRLA01313,Revuelto; exact miles displayed: 621 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,SF90,coupe,2022,469880,,,"Las Vegas, Nevada, USA",2022 Ferrari SF90 Stradale,https://www.classic.com/veh/2022-ferrari-sf90-stradale-zff95nla4n0272621-n8m7BRW/,Classic.com,ZFF95NLA4N0272621,SF90 Stradale; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-20,last_ask,Ferrari,SF90,coupe,2021,399998,,,"Fort Lauderdale, Florida, USA",2021 Ferrari SF90 Stradale,https://www.classic.com/veh/2021-ferrari-sf90-stradale-zff95nla9m0265131-p6mgOLW/,Classic.com,ZFF95NLA9M0265131,SF90 Stradale; 11k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,296,coupe,2024,334900,,330,"Roswell, Georgia, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla7r0311422-nBvLDQn/,Classic.com,ZFF99SLA7R0311422,296 GTB; exact miles displayed: 330 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,458,spider,2012,429999,,,"New York, New York, USA",2012 Ferrari 458 Spider,https://www.classic.com/veh/2012-ferrari-458-spider-zff68nha0c0187923-n1yK12n/,Classic.com,ZFF68NHA0C0187923,458 Spider; 6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,488,spider,2018,336689,,,"West Palm Beach, Florida, USA",2018 Ferrari 488 Spider,https://www.classic.com/veh/2018-ferrari-488-spider-zff80ama7j0233064-4oG1Nv4/,Classic.com,ZFF80AMA7J0233064,15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,488,coupe,2017,320689,,,"West Palm Beach, Florida, USA",2017 Ferrari 488 GTB,https://www.classic.com/veh/2017-ferrari-488-gtb-zff79ala2h0222924-WNEqkYn/,Classic.com,ZFF79ALA2H0222924,6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,488,spider,2018,351689,,,"West Palm Beach, Florida, USA",2018 Ferrari 488 Spider,https://www.classic.com/veh/2018-ferrari-488-spider-zff80ama6j0237218-WkmEM24/,Classic.com,ZFF80AMA6J0237218,15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,488,spider,2019,274237,,,"Merrillville, Indiana, USA",2019 Ferrari 488 Spider Base,https://www.classic.com/veh/2019-ferrari-488-spider-zff80ama7k0237956-p6mP8VW/,Classic.com,ZFF80AMA7K0237956,22k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,McLaren,600LT,coupe,2019,229995,,,"Akron, Ohio, USA",2019 McLaren 600LT,https://www.classic.com/veh/2019-mclaren-600lt-sbm13raa2kw006896-pEqbmzp/,Classic.com,SBM13RAA2KW006896,11k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,F8,spider,2021,490499,,,"Englewood, Colorado, USA",2021 Ferrari F8 Spider,https://www.classic.com/veh/2021-ferrari-f8-spider-zff93lma2m0260247-4rO6D9n/,Classic.com,ZFF93LMA2M0260247,F8 Spider; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Lamborghini,Gallardo,coupe,2008,129900,,,"Grand Rapids, Michigan, USA",2008 Lamborghini Gallardo,https://www.classic.com/veh/2008-lamborghini-gallardo-zhwgu22t08la06682-4Z2dqa4/,Classic.com,ZHWGU22T08LA06682,Gallardo; 9k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Lamborghini,Huracan_STO,coupe,2022,431950,,,"Miami-Dade County, Florida, USA",2022 Lamborghini Huracan STO,https://www.classic.com/veh/2022-lamborghini-huracan-sto-zhwua6zx6nla19976-4Z28La4/,Classic.com,ZHWUA6ZX6NLA19976,Huracán STO; 6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Lamborghini,Revuelto,coupe,2025,724991,,,"San Rafael, California, USA",2025 Lamborghini Revuelto Coupe,https://www.classic.com/veh/2025-lamborghini-revuelto-coupe-zhwuc1zm1sla03277-pea5z7p/,Classic.com,ZHWUC1ZM1SLA03277,Revuelto; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,SF90,coupe,2021,449999,,,"San Diego, California, USA",2021 Ferrari SF90 Stradale,https://www.classic.com/veh/2021-ferrari-sf90-stradale-zff95nla4m0266297-pGRNDbW/,Classic.com,ZFF95NLA4M0266297,SF90 Stradale; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,SF90,spider,2025,604999,,365,"Costa Mesa, California, USA",2025 Ferrari SF90 Spider,https://www.classic.com/veh/2025-ferrari-sf90-spider-zff96nma0s0316895-WNGOoAp/,Classic.com,ZFF96NMA0S0316895,SF90 Spider; exact miles displayed: 365 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-19,last_ask,Ferrari,SF90,spider,2024,599890,,717,,2024 Ferrari SF90 Spider,https://www.classic.com/veh/2024-ferrari-sf90-spider-zff96nma6r0308813-4D32RYp/,Classic.com,ZFF96NMA6R0308813,SF90 Spider; exact miles displayed: 717 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,last_ask,Ferrari,296,spider,2024,368799,,,"Scottsdale, Arizona, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01sma6r0311507-WbLy1a4/,Classic.com,ZFF01SMA6R0311507,296 GTS; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,last_ask,Ferrari,296,coupe,2024,311685,,,"Naples, Florida, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla8r0308786-4Zl8QLW/,Classic.com,ZFF99SLA8R0308786,296 GTB; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,sold,Ferrari,488,coupe,2016,,162300,,"Gilbertsville, Pennsylvania, USA",2016 Ferrari 488 GTB,https://www.classic.com/veh/2016-ferrari-488-gtb-zff79ala0g0217395-nXeKx5W/,Classic.com,ZFF79ALA0G0217395,8k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-06-18,last_ask,Ferrari,488,spider,2018,379900,,,"Houston, Texas, USA",2018 Ferrari 488 Spider,https://www.classic.com/veh/2018-ferrari-488-spider-zff80ama7j0236644-nBJZeKn/,Classic.com,ZFF80AMA7J0236644,3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,last_ask,McLaren,600LT,coupe,2019,229995,,,"Fort Wayne, Indiana, USA",2019 McLaren 600LT Coupe,https://www.classic.com/veh/2019-mclaren-600lt-coupe-sbm13raa6kw008134-p0oPGrW/,Classic.com,SBM13RAA6KW008134,7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,last_ask,McLaren,600LT,coupe,2019,244900,,,"Cleveland, Ohio, USA",2019 McLaren 600LT Coupe,https://www.classic.com/veh/2019-mclaren-600lt-coupe-sbm13raa7kw008353-nQGKYep/,Classic.com,SBM13RAA7KW008353,8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,last_ask,McLaren,Artura,coupe,2023,179000,,,"Boynton Beach, Florida, USA",2023 McLaren Artura,https://www.classic.com/veh/2023-mclaren-artura-sbm16aea4pw001810-4D3N2op/,Classic.com,SBM16AEA4PW001810,Artura; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,last_ask,Lamborghini,Aventador_SVJ,coupe,2020,999000,,,"Costa Mesa, California, USA",2020 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2020-lamborghini-aventador-lp770-4-svj-zhwum6zd0ll-4DBOrxW/,Classic.com,,Aventador LP770-4 SVJ; 14k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,off_market,Lamborghini,Gallardo,coupe,2007,80700,,,"Pompano Beach, Florida, USA",2007 Lamborghini Gallardo Base Model Nera Edition,https://www.classic.com/veh/2007-lamborghini-gallardo-base-model-nera-edition-pe9wVMp/,Classic.com,,Gallardo; 27k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-06-18,last_ask,Lamborghini,Gallardo,coupe,2013,119900,,,"Boynton Beach, Florida, USA",2013 Lamborghini Gallardo LP550-2,https://www.classic.com/veh/2013-lamborghini-gallardo-lp550-2-zhwgu6bz4dla1274-WxojkRn/,Classic.com,,Gallardo; 29k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,last_ask,Lamborghini,Huracan_STO,coupe,2023,439996,,,"Charlotte, North Carolina, USA",2023 Lamborghini Huracan STO,https://www.classic.com/veh/2023-lamborghini-huracan-sto-zhwua6zx9pla22454-nXDyPMn/,Classic.com,ZHWUA6ZX9PLA22454,Huracán STO; 10k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-06-18,last_ask,Ferrari,SF90,coupe,2022,419985,,,"Palm Harbor, Florida, USA",2022 Ferrari SF90 Stradale,https://www.classic.com/veh/2022-ferrari-sf90-stradale-zff95nla8n0277370-n377wMn/,Classic.com,ZFF95NLA8N0277370,SF90 Stradale; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
